dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-04-16,2,2,0,0,0,0
2020-04-17,2,4,0,0,0,0
2020-04-24,1,5,0,0,0,0
2020-05-02,2,7,3,3,0,0
2020-05-04,0,7,1,4,0,0
2020-05-05,1,8,0,4,1,1
2020-05-06,1,9,0,4,0,1
2020-05-07,2,11,0,4,0,1
2020-05-09,1,12,0,4,0,1
2020-05-11,1,13,0,4,0,1
2020-05-14,-3,10,0,4,0,1
2020-05-15,1,11,3,7,1,2
2020-05-16,5,16,1,8,0,2
2020-05-19,8,24,0,8,0,2
2020-05-22,1,25,1,9,0,2
2020-05-25,1,26,0,9,0,2
2020-05-26,1,27,2,11,0,2
2020-05-28,6,33,3,14,0,2
2020-05-29,3,36,3,17,0,2
2020-05-30,3,39,2,19,0,2
2020-05-31,3,42,6,25,0,2
2020-06-01,10,52,0,25,0,2
2020-06-02,2,54,1,26,0,2
2020-06-04,4,58,0,26,0,2
2020-06-05,7,65,0,26,0,2
2020-06-06,12,77,2,28,0,2
2020-06-07,1,78,0,28,0,2
2020-06-08,6,84,0,28,0,2
2020-06-09,3,87,1,29,0,2
2020-06-10,8,95,7,36,2,4
2020-06-11,8,103,7,43,0,4
2020-06-12,13,116,5,48,0,4
2020-06-13,6,122,2,50,0,4
2020-06-14,8,130,6,56,0,4
2020-06-15,6,136,7,63,1,5
2020-06-16,7,143,2,65,0,5
2020-06-17,15,158,7,72,1,6
2020-06-18,14,172,3,75,0,6
2020-06-19,15,187,7,82,0,6
2020-06-20,1,188,14,96,1,7
2020-06-21,8,196,11,107,0,7
2020-06-22,13,209,9,116,0,7
2020-06-23,2,211,9,125,0,7
2020-06-24,5,216,11,136,-1,6
2020-06-25,0,216,7,143,1,7
2020-06-26,14,230,12,155,0,7
2020-06-27,11,241,16,171,0,7
2020-06-28,5,246,3,174,0,7
2020-06-29,8,254,4,178,0,7
2020-06-30,1,255,9,187,0,7
2020-07-01,1,256,9,196,0,7
2020-07-02,4,260,3,199,0,7
2020-07-03,-2,258,4,203,1,8
2020-07-04,3,261,23,226,0,8
2020-07-05,1,262,10,236,0,8
2020-07-06,4,266,3,239,2,10
2020-07-07,10,276,2,241,0,10
2020-07-08,1,277,4,245,0,10
2020-07-09,0,277,0,245,1,11
2020-07-10,3,280,1,246,0,11
