dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-05-17,3,3,0,0,0,0
2020-05-23,1,4,0,0,0,0
2020-05-25,1,5,0,0,0,0
2020-05-26,1,6,0,0,0,0
2020-05-28,0,6,5,5,0,0
2020-05-30,0,6,1,6,0,0
2020-05-31,9,15,0,6,0,0
2020-06-01,10,25,0,6,0,0
2020-06-02,8,33,0,6,0,0
2020-06-03,7,40,0,6,0,0
2020-06-04,4,44,12,18,0,0
2020-06-05,3,47,1,19,0,0
2020-06-06,-4,43,13,32,0,0
2020-06-07,1,44,1,33,0,0
2020-06-10,0,44,2,35,0,0
2020-06-11,3,47,0,35,0,0
2020-06-12,17,64,0,35,0,0
2020-06-13,1,65,0,35,0,0
2020-06-15,14,79,0,35,0,0
2020-06-16,2,81,0,35,0,0
2020-06-18,0,81,15,50,0,0
2020-06-19,4,85,7,57,0,0
2020-06-20,2,87,12,69,0,0
2020-06-21,20,107,1,70,0,0
2020-06-22,19,126,0,70,0,0
2020-06-23,36,162,0,70,0,0
2020-06-24,0,162,7,77,0,0
2020-06-25,0,162,1,78,0,0
2020-06-26,18,180,19,97,0,0
2020-06-27,0,180,3,100,0,0
2020-06-28,22,202,32,132,0,0
2020-06-29,0,202,9,141,0,0
2020-06-30,12,214,1,142,0,0
2020-07-01,0,214,6,148,0,0
2020-07-02,4,218,10,158,0,0
2020-07-03,0,218,25,183,0,0
2020-07-04,5,223,7,190,0,0
2020-07-05,8,231,2,192,0,0
2020-07-06,9,240,0,192,0,0
2020-07-07,13,253,9,201,0,0
2020-07-08,0,253,13,214,0,0
2020-07-09,31,284,0,214,1,1
2020-07-10,15,299,0,214,0,1
