dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d
2020-03-21,0,0,1,1,0,0
2020-03-29,1,1,0,1,1,1
2020-03-31,2,3,0,1,0,1
2020-05-03,122,125,34,35,18,19
2020-05-04,9,134,2,37,0,19
2020-05-05,9,143,2,39,0,19
2020-05-06,15,158,0,39,1,20
2020-05-07,18,176,10,49,2,22
2020-05-08,12,188,1,50,0,22
2020-05-09,11,199,6,56,2,24
2020-05-10,8,207,2,58,2,26
2020-05-11,22,229,11,69,2,28
2020-05-12,15,244,11,80,1,29
2020-05-13,13,257,15,95,1,30
2020-05-14,16,273,8,103,0,30
2020-05-15,4,277,12,115,3,33
2020-05-16,15,292,15,130,0,33
2020-05-17,19,311,4,134,0,33
2020-05-18,26,337,10,144,0,33
2020-05-19,15,352,3,147,0,33
2020-05-20,24,376,7,154,1,34
2020-05-21,10,386,3,157,2,36
2020-05-22,7,393,1,158,2,38
2020-05-23,8,401,4,162,0,38
2020-05-24,21,422,8,170,0,38
2020-05-25,14,436,10,180,1,39
2020-05-26,24,460,6,186,0,39
2020-05-27,36,496,15,201,1,40
2020-05-28,51,547,6,207,1,41
2020-05-29,54,601,15,222,1,42
2020-05-30,30,631,32,254,1,43
2020-05-31,60,691,21,275,1,44
2020-06-01,18,709,15,290,1,45
2020-06-02,74,783,13,303,1,46
2020-06-03,42,825,1,304,0,46
2020-06-04,41,866,15,319,2,48
2020-06-05,65,931,25,344,2,50
2020-06-06,60,991,19,363,4,54
2020-06-07,68,1059,26,389,3,57
2020-06-08,55,1114,12,401,2,59
2020-06-09,28,1142,11,412,1,60
2020-06-10,72,1214,20,432,4,64
2020-06-11,67,1281,26,458,2,66
2020-06-12,99,1380,15,473,0,66
2020-06-13,69,1449,33,506,5,71
2020-06-14,70,1519,282,788,1,72
2020-06-15,56,1575,15,803,3,75
2020-06-16,70,1645,72,875,3,78
2020-06-17,46,1691,48,923,0,78
2020-06-18,61,1752,49,972,0,78
2020-06-19,52,1804,41,1013,1,79
2020-06-20,56,1860,72,1085,2,81
2020-06-21,88,1948,60,1145,4,85
2020-06-22,54,2002,32,1177,3,88
2020-06-23,55,2057,100,1277,3,91
2020-06-24,111,2168,125,1402,1,92
2020-06-25,117,2285,67,1469,2,94
2020-06-26,99,2384,36,1505,0,94
2020-06-27,117,2501,49,1554,4,98
2020-06-28,132,2633,43,1597,0,98
2020-06-29,121,2754,39,1636,2,100
2020-06-30,135,2889,40,1676,2,102
2020-07-01,153,3042,74,1750,4,106
2020-07-02,162,3204,73,1823,3,109
2020-07-03,134,3338,91,1914,3,112
2020-07-04,164,3502,150,2064,3,115
2020-07-05,214,3716,107,2171,8,123
2020-07-06,181,3897,129,2300,7,130
2020-07-07,189,4086,112,2412,9,139
2020-07-08,223,4309,90,2502,6,145
2020-07-09,264,4573,121,2623,6,151
2020-07-10,328,4901,120,2743,6,157
